,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
329,2020-10-10,63.6,173,0.0,-,88.0,0.0,30.0,37891.0,arcane_energize
11,2020-10-10,38.1,104,-0.4,▼,-76.0,-1.0,23.0,36351.0,ivara_prime_set
8,2020-10-10,37.7,216,-0.1,▼,-23.0,-0.3,4.0,33898.0,mesa_prime_set
24,2020-10-10,32.6,129,-0.4,▼,-42.0,-1.2,57.0,31625.0,wukong_prime_set
330,2020-10-10,44.5,78,0.1,▲,28.0,0.2,-39.0,24764.0,arcane_grace
30,2020-10-10,33.4,58,-0.3,▼,-32.0,-0.9,-9.0,24458.0,atlas_prime_set
12,2020-10-10,65.5,73,-1.8,▼,19.0,-2.7,20.0,23228.0,chroma_prime_set
18,2020-10-10,173.3,103,-0.9,▼,55.0,-0.5,33.0,23205.0,saryn_prime_set
6,2020-10-10,36.6,50,0.0,-,-24.0,0.0,-17.0,22954.0,equinox_prime_set
31,2020-10-10,61.3,171,0.4,▲,-41.0,0.7,61.0,20141.0,inaros_prime_set
