,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
107,2020-02-21,186.3,14,19.5,▲,8.0,11.7,3.0,99.0,mara_detron
67,2020-02-21,47.5,13,2.5,▲,8.0,5.6,8.0,336.0,kogake_prime_set
59,2020-02-21,40.4,18,1.5,▲,14.0,3.9,-6.0,672.0,dakra_prime_set
14,2020-02-21,60.9,51,2.3,▲,15.0,3.9,-6.0,1970.0,mirage_prime_set
21,2020-02-21,81.0,19,2.5,▲,9.0,3.2,-10.0,1121.0,banshee_prime_set
41,2020-02-21,35.7,29,1.1,▲,12.0,3.2,9.0,919.0,zhuge_prime_set
74,2020-02-21,34.2,71,1.0,▲,8.0,3.0,34.0,1602.0,redeemer_prime_set
55,2020-02-21,52.8,15,1.5,▲,3.0,2.9,10.0,371.0,sicarus_prime_set
76,2020-02-21,47.7,24,1.1,▲,0.0,2.4,12.0,744.0,silva_and_aegis_prime_set
10,2020-02-21,116.6,30,2.6,▲,15.0,2.3,-5.0,1668.0,trinity_prime_set
