,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
2,2020-02-21,149.1,72,0.1,▲,6.0,0.1,41.0,2051.0,rhino_prime_set
74,2020-02-21,34.2,71,1.0,▲,8.0,3.0,34.0,1602.0,redeemer_prime_set
1,2020-02-21,49.5,85,1.0,▲,4.0,2.1,33.0,2481.0,equinox_prime_set
6,2020-02-21,114.8,119,-1.9,▼,-8.0,-1.6,26.0,5220.0,ivara_prime_set
118,2020-02-21,34.0,19,0.7,▲,-1.0,2.1,16.0,86.0,sancti_magistar
19,2020-02-21,60.3,101,0.3,▲,1.0,0.5,16.0,3569.0,wukong_prime_set
20,2020-02-21,112.3,48,0.7,▲,-6.0,0.6,14.0,1658.0,vauban_prime_set
28,2020-02-21,46.6,24,0.1,▲,0.0,0.2,13.0,403.0,boltor_prime_set
76,2020-02-21,47.7,24,1.1,▲,0.0,2.4,12.0,744.0,silva_and_aegis_prime_set
44,2020-02-21,44.8,19,0.5,▲,10.0,1.1,11.0,781.0,akjagara_prime_set
