,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
187,2021-01-15,280.0,104,-56.9,▼,38.0,-16.9,102.0,1566.0,primed_rubedo_lined_barrel
192,2021-01-15,92.6,41,-14.8,▼,8.0,-13.8,39.0,1112.0,primed_animal_instinct
91,2021-01-15,30.3,10,-4.2,▼,-14.0,-12.2,-3.0,5860.0,tipedo_prime_set
143,2021-01-15,68.2,68,-8.0,▼,30.0,-10.5,67.0,1409.0,prisma_tetra
142,2021-01-15,68.8,38,-6.5,▼,28.0,-8.6,34.0,2485.0,supra_vandal
71,2021-01-15,130.5,14,-8.1,▼,73.0,-5.8,7.0,2909.0,ankyros_prime_set
467,2021-01-15,38.8,50,-1.7,▼,57.0,-4.2,37.0,7757.0,primed_reach
398,2021-01-15,43.1,10,-1.7,▼,-7.0,-3.8,1.0,3708.0,shell_shock
5,2021-01-15,59.0,118,-2.0,▼,-34.0,-3.3,45.0,13643.0,nezha_prime_set
79,2021-01-15,36.8,26,-1.2,▼,38.0,-3.2,6.0,12197.0,gram_prime_set
