,datetime,avg_price,volume,day_before,yn_before,lank,day_percent
0,2020-04-30,10.6,1,0.0,-,0.0,0.0
1,2020-05-01,9.4,1,-1.2,▼,-1.0,-11.3
2,2020-05-03,8.1,2,-1.3,▼,-2.0,-13.8
3,2020-05-04,8.1,1,0.0,-,-2.0,0.0
4,2020-05-06,8.1,1,0.0,-,-2.0,0.0
5,2020-05-09,9.4,3,1.3,▲,-1.0,16.0
6,2020-05-12,10.4,1,1.0,▲,0.0,10.6
7,2020-05-14,12.0,2,1.6,▲,1.0,15.4
8,2020-05-17,13.0,2,1.0,▲,2.0,8.3
9,2020-05-18,12.0,1,-1.0,▼,1.0,-7.7
10,2020-05-19,13.1,1,1.1,▲,2.0,9.2
11,2020-05-21,15.1,1,2.0,▲,3.0,15.3
12,2020-05-25,14.6,1,-0.5,▼,2.0,-3.3
13,2020-05-27,15.6,1,1.0,▲,3.0,6.8
14,2020-06-04,17.0,1,1.4,▲,4.0,9.0
15,2020-06-05,16.4,1,-0.6,▼,3.0,-3.5
16,2020-06-12,16.0,1,-0.4,▼,2.0,-2.4
17,2020-06-17,15.8,2,-0.2,▼,1.0,-1.2
18,2020-06-19,14.0,1,-1.8,▼,0.0,-11.4
19,2020-06-20,14.4,1,0.4,▲,1.0,2.9
20,2020-06-21,15.0,1,0.6,▲,2.0,4.2
21,2020-06-23,14.4,1,-0.6,▼,1.0,-4.0
22,2020-06-28,14.8,1,0.4,▲,2.0,2.8
23,2020-07-02,14.6,2,-0.2,▼,1.0,-1.4
24,2020-07-07,16.2,1,1.6,▲,2.0,11.0
25,2020-07-14,14.2,1,-2.0,▼,1.0,-12.3
26,2020-07-18,15.2,1,1.0,▲,2.0,7.0
27,2020-07-21,14.0,1,-1.2,▼,1.0,-7.9
28,2020-07-23,17.0,3,3.0,▲,2.0,21.4
29,2020-07-24,15.0,1,-2.0,▼,1.0,-11.8
30,2020-07-25,15.0,1,0.0,-,1.0,0.0
31,2020-07-26,13.9,2,-1.1,▼,0.0,-7.3
32,2020-07-28,13.9,1,0.0,-,0.0,0.0
33,2020-07-29,12.9,1,-1.0,▼,-1.0,-7.2
34,2020-08-01,13.4,2,0.5,▲,0.0,3.9
