,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
6,2020-05-21,53.7,142,0.1,▲,-44.0,0.2,-19.0,18826.0,ivara_prime_set
23,2020-05-21,82.2,131,2.7,▲,-40.0,3.4,-50.0,9495.0,nekros_prime_set
46,2020-05-21,84.5,37,-3.5,▼,-39.0,-4.0,-5.0,4512.0,aksomati_prime_set
26,2020-05-21,54.1,47,-1.4,▼,-36.0,-2.5,4.0,5936.0,baza_prime_set
3,2020-05-21,36.6,115,0.4,▲,-25.0,1.1,27.0,13566.0,mesa_prime_set
80,2020-05-21,33.0,46,0.4,▲,-23.0,1.2,2.0,7442.0,shedu_set
22,2020-05-21,43.7,114,2.2,▲,-21.0,5.3,-3.0,5308.0,oberon_prime_set
7,2020-05-21,34.0,117,0.2,▲,-17.0,0.6,-7.0,10852.0,chroma_prime_set
1,2020-05-21,33.3,92,-0.2,▼,-17.0,-0.6,30.0,10733.0,equinox_prime_set
77,2020-05-21,54.4,24,-1.0,▼,-16.0,-1.8,1.0,2341.0,tekko_prime_set
