,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
70,2020-02-15,60.3,42,-2.9,▼,8.0,-4.6,6.0,881.0,nikana_prime_set
14,2020-02-15,59.3,60,-2.2,▼,13.0,-3.6,-6.0,1590.0,mirage_prime_set
56,2020-02-15,89.4,15,-3.0,▼,1.0,-3.2,3.0,242.0,spira_prime_set
68,2020-02-15,66.1,35,-2.1,▼,9.0,-3.1,15.0,585.0,kronen_prime_set
21,2020-02-15,77.1,46,-2.4,▼,8.0,-3.0,10.0,924.0,banshee_prime_set
67,2020-02-15,44.1,22,-1.3,▼,6.0,-2.9,12.0,284.0,kogake_prime_set
1,2020-02-15,46.1,114,-1.3,▼,0.0,-2.7,35.0,2016.0,equinox_prime_set
79,2020-02-15,101.8,11,-2.8,▼,7.0,-2.7,-10.0,315.0,venka_prime_set
2,2020-02-15,150.7,95,-4.0,▼,8.0,-2.6,34.0,1734.0,rhino_prime_set
31,2020-02-15,40.5,22,-1.1,▼,1.0,-2.6,10.0,325.0,cernos_prime_set
