,index,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
0,24,2020-02-15,179.1,68,-1.0,▼,17.0,-0.6,16.0,1495.0,volt_prime_set
1,13,2020-02-15,125.2,115,-1.7,▼,14.0,-1.3,27.0,2229.0,saryn_prime_set
2,18,2020-02-15,43.7,86,0.5,▲,13.0,1.2,31.0,952.0,zephyr_prime_set
3,16,2020-02-15,111.8,49,-2.1,▼,13.0,-1.8,29.0,965.0,mag_prime_set
4,10,2020-02-15,113.1,59,-2.6,▼,13.0,-2.2,21.0,1420.0,trinity_prime_set
5,14,2020-02-15,59.3,60,-2.2,▼,13.0,-3.6,-6.0,1590.0,mirage_prime_set
6,69,2020-02-15,83.7,15,-0.2,▼,12.0,-0.2,5.0,301.0,nami_skyla_prime_set
7,38,2020-02-15,32.2,62,0.7,▲,12.0,2.2,-7.0,615.0,tiberon_prime_set
8,15,2020-02-15,85.3,57,-0.8,▼,12.0,-0.9,11.0,1082.0,valkyr_prime_set
9,42,2020-02-15,41.0,50,0.5,▲,10.0,1.2,12.0,379.0,akbolto_prime_set
