,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
23,2020-03-11,99.1,76,-0.5,▼,-20.0,-0.5,5.0,3074.0,nekros_prime_set
6,2020-03-11,110.9,133,1.0,▲,-13.0,0.9,-19.0,7683.0,ivara_prime_set
26,2020-03-11,100.5,31,0.2,▲,-9.0,0.2,5.0,2475.0,baza_prime_set
46,2020-03-11,151.4,32,2.5,▲,-6.0,1.7,2.0,1819.0,aksomati_prime_set
76,2020-03-11,42.3,17,-1.5,▼,-6.0,-3.4,6.0,1113.0,silva_and_aegis_prime_set
64,2020-03-11,36.2,17,-1.9,▼,-4.0,-5.0,-2.0,920.0,galatine_prime_set
40,2020-03-11,72.9,12,0.2,▲,-4.0,0.3,-10.0,1295.0,vectis_prime_set
7,2020-03-11,39.6,57,0.0,-,-3.0,0.0,9.0,3445.0,chroma_prime_set
3,2020-03-11,49.4,92,-0.3,▼,-2.0,-0.6,-6.0,4377.0,mesa_prime_set
28,2020-03-11,47.0,16,0.0,-,-2.0,0.0,2.0,624.0,boltor_prime_set
