,datetime,avg_price,volume,day_before,yn_before,lank,day_percent
0,2020-04-27,4.2,58,0.0,-,0.0,0.0
1,2020-04-28,4.2,43,0.0,-,0.0,0.0
2,2020-04-29,4.2,50,0.0,-,0.0,0.0
3,2020-04-30,4.0,49,-0.2,▼,-1.0,-4.8
4,2020-05-01,4.2,44,0.2,▲,0.0,5.0
5,2020-05-02,4.2,37,0.0,-,0.0,0.0
6,2020-05-03,4.2,42,0.0,-,0.0,0.0
7,2020-05-04,3.8,30,-0.4,▼,-1.0,-9.5
8,2020-05-05,3.7,41,-0.1,▼,-2.0,-2.6
9,2020-05-06,3.5,27,-0.2,▼,-3.0,-5.4
10,2020-05-07,3.8,33,0.3,▲,-2.0,8.6
11,2020-05-08,4.2,39,0.4,▲,-1.0,10.5
12,2020-05-09,4.2,31,0.0,-,-1.0,0.0
13,2020-05-10,4.7,43,0.5,▲,0.0,11.9
14,2020-05-11,4.7,34,0.0,-,0.0,0.0
15,2020-05-12,4.5,26,-0.2,▼,-1.0,-4.3
16,2020-05-13,4.8,46,0.3,▲,0.0,6.7
17,2020-05-14,4.9,40,0.1,▲,1.0,2.1
18,2020-05-15,4.5,41,-0.4,▼,0.0,-8.2
19,2020-05-16,4.6,65,0.1,▲,1.0,2.2
20,2020-05-17,4.5,41,-0.1,▼,0.0,-2.2
21,2020-05-18,4.4,34,-0.1,▼,-1.0,-2.2
22,2020-05-19,4.3,49,-0.1,▼,-2.0,-2.3
23,2020-05-20,4.2,30,-0.1,▼,-3.0,-2.3
24,2020-05-21,4.1,32,-0.1,▼,-4.0,-2.4
25,2020-05-22,4.3,34,0.2,▲,-3.0,4.9
26,2020-05-23,3.8,42,-0.5,▼,-4.0,-11.6
27,2020-05-24,3.8,47,0.0,-,-4.0,0.0
28,2020-05-25,3.8,41,0.0,-,-4.0,0.0
29,2020-05-26,3.8,30,0.0,-,-4.0,0.0
30,2020-05-27,4.2,39,0.4,▲,-3.0,10.5
31,2020-05-28,4.5,29,0.3,▲,-2.0,7.1
32,2020-05-29,4.6,20,0.1,▲,-1.0,2.2
33,2020-05-30,4.7,45,0.1,▲,0.0,2.2
34,2020-05-31,5.4,35,0.7,▲,1.0,14.9
35,2020-06-01,5.4,28,0.0,-,1.0,0.0
36,2020-06-02,5.1,29,-0.3,▼,0.0,-5.6
37,2020-06-03,5.1,44,0.0,-,0.0,0.0
38,2020-06-04,5.1,27,0.0,-,0.0,0.0
39,2020-06-05,4.9,39,-0.2,▼,-1.0,-3.9
40,2020-06-06,4.5,25,-0.4,▼,-2.0,-8.2
41,2020-06-07,4.5,33,0.0,-,-2.0,0.0
42,2020-06-08,4.5,37,0.0,-,-2.0,0.0
43,2020-06-09,4.4,37,-0.1,▼,-3.0,-2.2
44,2020-06-10,4.0,41,-0.4,▼,-4.0,-9.1
45,2020-06-11,3.9,31,-0.1,▼,-5.0,-2.5
46,2020-06-12,4.0,35,0.1,▲,-4.0,2.6
47,2020-06-13,3.9,46,-0.1,▼,-5.0,-2.5
48,2020-06-14,4.9,36,1.0,▲,-4.0,25.6
49,2020-06-15,4.9,30,0.0,-,-4.0,0.0
