,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
9,2021-01-01,58.1,93,-0.1,▼,-1.0,-0.2,53.0,42539.0,mesa_prime_set
12,2021-01-01,35.3,88,0.7,▲,-79.0,2.0,1.0,42322.0,ivara_prime_set
25,2021-01-01,35.3,98,0.0,-,-36.0,0.0,-45.0,39257.0,wukong_prime_set
334,2021-01-01,30.6,85,0.2,▲,11.0,0.7,6.0,31395.0,arcane_grace
31,2021-01-01,36.4,44,-0.5,▼,-27.0,-1.4,5.0,28606.0,atlas_prime_set
19,2021-01-01,168.0,62,0.3,▲,55.0,0.2,29.0,28342.0,saryn_prime_set
32,2021-01-01,60.7,90,-0.1,▼,-48.0,-0.2,12.0,27660.0,inaros_prime_set
13,2021-01-01,61.0,54,0.0,-,17.0,0.0,0.0,27459.0,chroma_prime_set
29,2021-01-01,139.1,47,0.1,▲,10.0,0.1,9.0,24319.0,nekros_prime_set
20,2021-01-01,59.1,59,-1.4,▼,48.0,-2.3,2.0,22728.0,mirage_prime_set
