,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
377,2021-01-01,59.4,22,-11.1,▼,26.0,-15.7,19.0,744.0,primed_fast_hands
142,2021-01-01,98.0,78,-15.5,▼,24.0,-13.7,77.0,1505.0,prisma_grakata
197,2021-01-01,67.7,38,-9.4,▼,11.0,-12.2,33.0,638.0,primed_regen
195,2021-01-01,64.6,42,-8.7,▼,3.0,-11.9,40.0,412.0,primed_pack_leader
48,2021-01-01,54.3,22,-6.5,▼,0.0,-10.7,-4.0,10184.0,soma_prime_set
406,2021-01-01,69.0,54,-7.5,▼,51.0,-9.8,46.0,3646.0,primed_point_blank
177,2021-01-01,31.0,11,-1.2,▼,42.0,-3.7,6.0,2685.0,rejuvenation
37,2021-01-01,63.6,29,-2.3,▼,-17.0,-3.5,-4.0,3553.0,zakti_prime_set
34,2021-01-01,63.0,47,-1.8,▼,-16.0,-2.8,-4.0,6252.0,guandao_prime_set
115,2021-01-01,36.7,36,-0.9,▼,14.0,-2.4,1.0,3124.0,shotgun_riven_mod_(veiled)
