,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
6,2020-03-28,90.9,160,0.0,-,-25.0,0.0,-30.0,10508.0,ivara_prime_set
19,2020-03-28,50.4,81,-0.5,▼,-13.0,-1.0,-27.0,7217.0,wukong_prime_set
31,2020-03-28,46.1,31,1.8,▲,6.0,4.1,-13.0,805.0,cernos_prime_set
185,2020-03-28,44.0,25,1.5,▲,4.0,3.5,-11.0,98.0,primed_flow
20,2020-03-28,136.4,43,0.1,▲,7.0,0.1,-10.0,3153.0,vauban_prime_set
24,2020-03-28,192.4,56,-0.2,▼,26.0,-0.1,-8.0,3656.0,volt_prime_set
113,2020-03-28,33.1,11,-1.0,▼,2.0,-2.9,-5.0,468.0,sancti_castanas
42,2020-03-28,41.9,14,-1.8,▼,7.0,-4.1,-4.0,898.0,akbolto_prime_set
41,2020-03-28,30.6,28,-0.3,▼,7.0,-1.0,-4.0,1709.0,zhuge_prime_set
28,2020-03-28,48.2,10,1.0,▲,0.0,2.1,-4.0,861.0,boltor_prime_set
