,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
25,2020-03-28,45.8,144,0.1,▲,-7.0,0.2,46.0,6598.0,atlas_prime_set
74,2020-03-28,30.6,131,0.5,▲,3.0,1.7,35.0,3753.0,redeemer_prime_set
1,2020-03-28,44.0,110,-0.1,▼,-5.0,-0.2,30.0,5070.0,equinox_prime_set
46,2020-03-28,125.0,52,2.1,▲,-17.0,1.7,28.0,2355.0,aksomati_prime_set
14,2020-03-28,67.5,103,-0.7,▼,24.0,-1.0,26.0,4244.0,mirage_prime_set
77,2020-03-28,76.7,42,0.1,▲,0.0,0.1,26.0,1160.0,tekko_prime_set
8,2020-03-28,85.5,50,-0.2,▼,4.0,-0.2,26.0,1974.0,nyx_prime_set
111,2020-03-28,57.6,68,-4.9,▼,3.0,-7.8,25.0,243.0,prisma_twin_gremlins
103,2020-03-28,63.4,71,-3.5,▼,5.0,-5.2,25.0,243.0,prisma_grakata
10,2020-03-28,122.5,67,-1.0,▼,21.0,-0.8,24.0,3665.0,trinity_prime_set
