,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
8,2020-12-09,191.5,37,0.1,▲,39.0,0.1,15.0,18983.0,rhino_prime_set
13,2020-12-09,60.7,55,-0.9,▼,11.0,-1.5,13.0,26363.0,chroma_prime_set
12,2020-12-09,30.3,58,0.5,▲,-88.0,1.7,12.0,40717.0,ivara_prime_set
89,2020-12-09,45.3,23,-0.5,▼,-1.0,-1.1,12.0,6562.0,silva_and_aegis_prime_set
82,2020-12-09,136.4,17,-1.5,▼,36.0,-1.1,11.0,4988.0,nami_skyla_prime_set
169,2020-12-09,31.9,18,0.0,-,1.0,0.0,8.0,9083.0,growing_power
26,2020-12-09,169.6,35,-0.4,▼,32.0,-0.2,8.0,14639.0,vauban_prime_set
61,2020-12-09,123.6,12,1.3,▲,34.0,1.1,8.0,3056.0,akvasto_prime_set
17,2020-12-09,92.3,42,-0.4,▼,15.0,-0.4,7.0,15183.0,hydroid_prime_set
151,2020-12-09,34.1,11,1.3,▲,8.0,4.0,7.0,3327.0,sancti_castanas
