,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
12,2020-11-04,34.8,87,0.1,▲,-80.0,0.3,20.0,38122.0,ivara_prime_set
33,2020-11-04,43.6,28,-0.1,▼,-66.0,-0.2,-6.0,11906.0,baza_prime_set
59,2020-11-04,58.9,27,-0.8,▼,-59.0,-1.3,-6.0,9346.0,aksomati_prime_set
32,2020-11-04,60.3,87,-0.6,▼,-48.0,-1.0,-20.0,22777.0,inaros_prime_set
6,2020-11-04,32.5,90,-0.7,▼,-46.0,-2.1,7.0,14728.0,titania_prime_set
25,2020-11-04,32.8,108,-0.8,▼,-40.0,-2.4,44.0,33910.0,wukong_prime_set
31,2020-11-04,33.6,32,-0.1,▼,-33.0,-0.3,-13.0,25798.0,atlas_prime_set
106,2020-11-04,59.1,29,-0.7,▼,-32.0,-1.2,-7.0,6151.0,panthera_prime_set
39,2020-11-04,39.6,21,-0.7,▼,-32.0,-1.7,-20.0,6448.0,corinth_prime_set
107,2020-11-04,35.5,28,-0.7,▼,-32.0,-1.9,-10.0,6840.0,karyst_prime_set
