,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
20,2020-12-14,62.4,17,3.2,▲,52.0,5.4,-20.0,21896.0,mirage_prime_set
3,2020-12-14,64.8,28,2.9,▲,2.0,4.7,20.0,3188.0,helios_prime_set
52,2020-12-14,45.2,13,1.9,▲,10.0,4.4,-5.0,7249.0,tigris_prime_set
87,2020-12-14,34.8,26,1.2,▲,11.0,3.6,-18.0,19905.0,redeemer_prime_set
113,2020-12-14,32.3,39,1.0,▲,6.0,3.2,11.0,2426.0,shotgun_riven_mod_(veiled)
105,2020-12-14,44.5,12,1.4,▲,58.0,3.2,-6.0,7392.0,imperator_vandal_set
457,2020-12-14,30.9,27,0.9,▲,44.0,3.0,2.0,6991.0,primed_reach
281,2020-12-14,90.9,10,2.5,▲,76.0,2.8,-14.0,7025.0,primed_flow
44,2020-12-14,64.9,12,1.7,▲,27.0,2.7,9.0,4495.0,cernos_prime_set
10,2020-12-14,68.7,42,1.7,▲,3.0,2.5,-4.0,16941.0,ember_prime_set
