,index,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
0,68,2020-06-08,144.2,41,0.0,-,50.0,0.0,-3.0,4641.0,kronen_prime_set
1,17,2020-06-08,124.8,36,0.0,-,47.0,0.0,-13.0,6711.0,ash_prime_set
2,180,2020-06-08,92.2,17,1.5,▲,42.0,1.7,-14.0,3061.0,primed_continuity
3,20,2020-06-08,169.9,34,0.0,-,40.0,0.0,-11.0,6754.0,vauban_prime_set
4,4,2020-06-08,169.0,46,0.3,▲,39.0,0.2,-11.0,6388.0,ember_prime_set
5,9,2020-06-08,180.6,25,0.4,▲,38.0,0.2,-18.0,5197.0,frost_prime_set
6,0,2020-06-08,309.9,32,0.9,▲,37.0,0.3,10.0,4503.0,loki_prime_set
7,13,2020-06-08,148.9,82,-0.6,▼,37.0,-0.4,-13.0,12292.0,saryn_prime_set
8,5,2020-06-08,70.9,48,0.0,-,32.0,0.0,15.0,9746.0,limbo_prime_set
9,18,2020-06-08,58.5,16,0.5,▲,32.0,0.9,-11.0,5307.0,zephyr_prime_set
