,index,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
147,147,2020-06-08,309.9,32,0.9,▲,37.0,0.3,10.0,4503.0,loki_prime_set
147,147,2020-06-08,31.8,74,-0.1,▼,-20.0,-0.3,-28.0,12333.0,equinox_prime_set
147,147,2020-06-08,161.9,61,0.0,-,15.0,0.0,-15.0,9343.0,rhino_prime_set
147,147,2020-06-08,38.1,131,-0.1,▼,-23.0,-0.3,48.0,15463.0,mesa_prime_set
147,147,2020-06-08,169.0,46,0.3,▲,39.0,0.2,-11.0,6388.0,ember_prime_set
147,147,2020-06-08,70.9,48,0.0,-,32.0,0.0,15.0,9746.0,limbo_prime_set
147,147,2020-06-08,49.8,109,-0.6,▼,-49.0,-1.2,2.0,21184.0,ivara_prime_set
147,147,2020-06-08,34.7,85,-0.3,▼,-16.0,-0.9,-11.0,12642.0,chroma_prime_set
147,147,2020-06-08,93.4,30,-0.1,▼,16.0,-0.1,-4.0,4536.0,nyx_prime_set
147,147,2020-06-08,180.6,25,0.4,▲,38.0,0.2,-18.0,5197.0,frost_prime_set
147,147,2020-06-08,50.3,77,0.0,-,-1.0,0.0,-11.0,8194.0,trinity_prime_set
147,147,2020-06-08,92.1,45,0.0,-,5.0,0.0,-26.0,7889.0,hydroid_prime_set
147,147,2020-06-08,69.8,45,-1.1,▼,23.0,-1.6,-33.0,8661.0,nova_prime_set
147,147,2020-06-08,148.9,82,-0.6,▼,37.0,-0.4,-13.0,12292.0,saryn_prime_set
147,147,2020-06-08,72.3,75,-0.9,▼,32.0,-1.2,-6.0,9628.0,mirage_prime_set
147,147,2020-06-08,94.6,39,-0.8,▼,28.0,-0.8,4.0,6706.0,valkyr_prime_set
147,147,2020-06-08,132.4,31,1.4,▲,21.0,1.1,-10.0,5523.0,mag_prime_set
147,147,2020-06-08,124.8,36,0.0,-,47.0,0.0,-13.0,6711.0,ash_prime_set
147,147,2020-06-08,58.5,16,0.5,▲,32.0,0.9,-11.0,5307.0,zephyr_prime_set
147,147,2020-06-08,34.0,84,-1.2,▼,-37.0,-3.4,-19.0,16005.0,wukong_prime_set
147,147,2020-06-08,169.9,34,0.0,-,40.0,0.0,-11.0,6754.0,vauban_prime_set
147,147,2020-06-08,86.5,35,0.8,▲,15.0,0.9,-1.0,5155.0,banshee_prime_set
147,147,2020-06-08,45.2,33,0.1,▲,-19.0,0.2,-3.0,6143.0,oberon_prime_set
147,147,2020-06-08,86.7,72,-1.0,▼,-43.0,-1.1,-7.0,11191.0,nekros_prime_set
147,147,2020-06-08,198.4,48,-0.2,▼,30.0,-0.1,12.0,8198.0,volt_prime_set
147,147,2020-06-08,31.0,102,-1.1,▼,-25.0,-3.4,14.0,13931.0,atlas_prime_set
147,147,2020-06-08,49.7,44,-0.1,▼,-43.0,-0.2,6.0,6684.0,baza_prime_set
147,147,2020-06-08,75.6,7,0.1,▲,16.0,0.1,-1.0,1834.0,boar_prime_set
147,147,2020-06-08,47.5,12,0.0,-,-7.0,0.0,-5.0,1833.0,boltor_prime_set
147,147,2020-06-08,9.5,16,-0.2,▼,5.0,-2.1,-25.0,3176.0,braton_prime_set
147,147,2020-06-08,7.8,9,0.1,▲,3.0,1.3,-3.0,1660.0,burston_prime_set
