,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
3,2020-06-08,38.1,131,-0.1,▼,-23.0,-0.3,48.0,15463.0,mesa_prime_set
6,2020-06-08,49.8,109,-0.6,▼,-49.0,-1.2,2.0,21184.0,ivara_prime_set
25,2020-06-08,31.0,102,-1.1,▼,-25.0,-3.4,14.0,13931.0,atlas_prime_set
218,2020-06-08,31.2,86,1.0,▲,13.0,3.3,-4.0,10465.0,arcane_grace
7,2020-06-08,34.7,85,-0.3,▼,-16.0,-0.9,-11.0,12642.0,chroma_prime_set
19,2020-06-08,34.0,84,-1.2,▼,-37.0,-3.4,-19.0,16005.0,wukong_prime_set
13,2020-06-08,148.9,82,-0.6,▼,37.0,-0.4,-13.0,12292.0,saryn_prime_set
10,2020-06-08,50.3,77,0.0,-,-1.0,0.0,-11.0,8194.0,trinity_prime_set
14,2020-06-08,72.3,75,-0.9,▼,32.0,-1.2,-6.0,9628.0,mirage_prime_set
1,2020-06-08,31.8,74,-0.1,▼,-20.0,-0.3,-28.0,12333.0,equinox_prime_set
