,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
198,2020-08-02,47.9,101,-11.8,▼,48.0,-19.8,-15.0,4796.0,primed_continuity
128,2020-08-02,56.8,25,-9.0,▼,15.0,-13.7,-17.0,960.0,prisma_dual_cleavers
367,2020-08-02,60.8,11,-9.5,▼,4.0,-13.5,0.0,102.0,primed_pistol_ammo_mutation
297,2020-08-02,54.3,15,-6.1,▼,8.0,-10.1,5.0,77.0,primed_rifle_ammo_mutation
124,2020-08-02,57.6,21,-6.4,▼,12.0,-10.0,-33.0,866.0,prisma_twin_gremlins
276,2020-08-02,46.4,39,-4.5,▼,-4.0,-8.8,12.0,2974.0,high_voltage
371,2020-08-02,90.3,19,-6.0,▼,13.0,-6.2,6.0,1325.0,primed_target_cracker
338,2020-08-02,68.0,11,-4.4,▼,-2.0,-6.1,9.0,389.0,split_flights
280,2020-08-02,82.5,11,-3.6,▼,28.0,-4.2,3.0,1599.0,primed_cryo_rounds
426,2020-08-02,58.6,32,-2.3,▼,9.0,-3.8,11.0,1773.0,voltaic_strike
