,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
7,2020-08-02,39.8,243,-1.2,▼,-57.0,-2.9,93.0,27206.0,ivara_prime_set
28,2020-08-02,43.3,81,0.0,-,-57.0,0.0,41.0,8668.0,baza_prime_set
50,2020-08-02,71.0,45,4.0,▲,-40.0,6.0,10.0,6758.0,aksomati_prime_set
26,2020-08-02,30.7,175,0.1,▲,-27.0,0.3,60.0,18018.0,atlas_prime_set
4,2020-08-02,35.5,205,0.0,-,-26.0,0.0,61.0,21542.0,mesa_prime_set
2,2020-08-02,30.9,134,-0.1,▼,-25.0,-0.3,55.0,16501.0,equinox_prime_set
24,2020-08-02,102.7,101,-1.5,▼,-24.0,-1.4,37.0,14799.0,nekros_prime_set
81,2020-08-02,43.7,27,2.2,▲,-20.0,5.3,-3.0,3678.0,tekko_prime_set
39,2020-08-02,37.0,44,0.4,▲,-19.0,1.1,11.0,5074.0,soma_prime_set
8,2020-08-02,39.4,73,0.3,▲,-18.0,0.8,20.0,17344.0,chroma_prime_set
