,index,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
0,18,2020-08-02,144.0,70,-0.5,▼,64.0,-0.3,28.0,9179.0,ash_prime_set
1,0,2020-08-02,347.6,34,0.9,▲,58.0,0.3,22.0,5855.0,loki_prime_set
2,72,2020-08-02,168.7,79,-1.0,▼,57.0,-0.6,26.0,7197.0,kronen_prime_set
3,198,2020-08-02,47.9,101,-11.8,▼,48.0,-19.8,-15.0,4796.0,primed_continuity
4,237,2020-08-02,42.6,361,-0.1,▼,47.0,-0.2,262.0,25191.0,arcane_energize
5,62,2020-08-02,87.8,10,-1.0,▼,43.0,-1.1,5.0,1565.0,ankyros_prime_set
6,427,2020-08-02,128.3,97,0.3,▲,42.0,0.2,55.0,5678.0,weeping_wounds
7,83,2020-08-02,178.5,31,-1.4,▼,40.0,-0.8,19.0,2635.0,venka_prime_set
8,19,2020-08-02,59.9,65,0.0,-,39.0,0.0,25.0,6928.0,zephyr_prime_set
9,74,2020-08-02,87.3,48,0.4,▲,39.0,0.5,-4.0,6771.0,nikana_prime_set
