,index,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
0,68,2020-06-23,140.4,39,-0.9,▼,47.0,-0.6,3.0,5284.0,kronen_prime_set
1,186,2020-06-23,91.0,27,-1.1,▼,42.0,-1.2,2.0,3523.0,primed_continuity
2,17,2020-06-23,116.4,32,-0.4,▼,41.0,-0.3,-4.0,7334.0,ash_prime_set
3,0,2020-06-23,319.6,26,0.9,▲,37.0,0.3,-5.0,4914.0,loki_prime_set
4,4,2020-06-23,168.5,43,-0.5,▼,36.0,-0.3,6.0,7016.0,ember_prime_set
5,9,2020-06-23,179.0,23,0.0,-,36.0,0.0,-8.0,5695.0,frost_prime_set
6,13,2020-06-23,145.2,74,0.9,▲,34.0,0.6,17.0,13543.0,saryn_prime_set
7,14,2020-06-23,71.1,60,1.0,▲,32.0,1.4,-7.0,10593.0,mirage_prime_set
8,20,2020-06-23,160.7,47,-0.3,▼,30.0,-0.2,6.0,7433.0,vauban_prime_set
9,18,2020-06-23,58.3,25,-0.5,▼,30.0,-0.9,0.0,5750.0,zephyr_prime_set
