,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
138,2020-09-25,58.6,66,-9.4,▼,2.0,-13.8,64.0,512.0,viper_wraith
13,2020-09-25,107.9,65,0.9,▲,21.0,0.8,35.0,8091.0,nyx_prime_set
18,2020-09-25,159.7,90,0.2,▲,44.0,0.1,32.0,22064.0,saryn_prime_set
19,2020-09-25,79.8,93,0.7,▲,49.0,0.9,27.0,17432.0,mirage_prime_set
29,2020-09-25,157.4,76,-0.1,▼,9.0,-0.1,25.0,15668.0,volt_prime_set
6,2020-09-25,35.3,95,0.4,▲,-25.0,1.1,25.0,21947.0,equinox_prime_set
28,2020-09-25,138.9,60,0.6,▲,5.0,0.4,24.0,19110.0,nekros_prime_set
11,2020-09-25,39.8,122,0.0,-,-72.0,0.0,21.0,35140.0,ivara_prime_set
346,2020-09-25,41.0,38,-0.8,▼,2.0,-1.9,20.0,5209.0,exodia_contagion
36,2020-09-25,49.0,58,-1.0,▼,-21.0,-2.0,20.0,4922.0,corinth_prime_set
