,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
8,2020-09-25,35.4,164,-0.1,▼,-27.0,-0.3,-30.0,31525.0,mesa_prime_set
326,2020-09-25,58.9,157,0.6,▲,79.0,1.0,-11.0,35556.0,arcane_energize
31,2020-09-25,63.8,152,-1.3,▼,-39.0,-2.0,-5.0,18327.0,inaros_prime_set
15,2020-09-25,36.4,145,1.0,▲,-36.0,2.8,-15.0,15867.0,trinity_prime_set
106,2020-09-25,34.1,141,0.1,▲,0.0,0.3,-71.0,762.0,melee_riven_mod_(veiled)
24,2020-09-25,31.6,130,0.3,▲,-41.0,1.0,2.0,30013.0,wukong_prime_set
11,2020-09-25,39.8,122,0.0,-,-72.0,0.0,21.0,35140.0,ivara_prime_set
5,2020-09-25,39.7,119,-0.3,▼,-34.0,-0.8,10.0,11716.0,titania_prime_set
17,2020-09-25,56.9,108,1.7,▲,10.0,3.1,-21.0,17561.0,nova_prime_set
6,2020-09-25,35.3,95,0.4,▲,-25.0,1.1,25.0,21947.0,equinox_prime_set
