,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
146,2020-04-23,31.3,39,1.5,▲,5.0,5.0,6.0,1117.0,steel_charge
67,2020-04-23,53.8,10,2.2,▲,9.0,4.3,0.0,1034.0,kogake_prime_set
101,2020-04-23,56.1,12,1.5,▲,-2.0,2.7,2.0,511.0,supra_vandal
244,2020-04-23,41.2,65,1.0,▲,3.0,2.5,-50.0,1700.0,exodia_contagion
262,2020-04-23,57.4,41,1.2,▲,2.0,2.1,10.0,563.0,high_voltage
18,2020-04-23,53.9,41,0.9,▲,29.0,1.7,7.0,3527.0,zephyr_prime_set
17,2020-04-23,99.6,29,1.7,▲,26.0,1.7,1.0,4349.0,ash_prime_set
183,2020-04-23,66.9,24,1.0,▲,18.0,1.5,1.0,940.0,primed_flow
75,2020-04-23,41.5,19,0.6,▲,11.0,1.5,5.0,1097.0,scindo_prime_set
5,2020-04-23,66.3,36,1.0,▲,24.0,1.5,-16.0,7183.0,limbo_prime_set
