,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
336,2020-12-20,41.6,282,-5.8,▼,86.0,-12.2,78.0,47437.0,arcane_energize
25,2020-12-20,32.9,147,-0.7,▼,-42.0,-2.1,45.0,38000.0,wukong_prime_set
29,2020-12-20,135.8,72,-8.7,▼,5.0,-6.0,29.0,23701.0,nekros_prime_set
478,2020-12-20,32.3,50,0.8,▲,46.0,2.5,21.0,7200.0,primed_reach
66,2020-12-20,43.7,32,-1.7,▼,35.0,-3.7,21.0,11484.0,pyrana_prime_set
47,2020-12-20,59.5,75,-2.1,▼,46.0,-3.4,20.0,21010.0,rubico_prime_set
9,2020-12-20,53.3,126,-2.1,▼,-6.0,-3.8,20.0,41584.0,mesa_prime_set
105,2020-12-20,39.4,38,0.0,-,-45.0,0.0,19.0,7273.0,panthera_prime_set
108,2020-12-20,,27,,▲,1.0,,17.0,27.0,basmu_blueprint
31,2020-12-20,32.3,51,-0.3,▼,-34.0,-0.9,16.0,27970.0,atlas_prime_set
