,datetime,avg_price,volume,day_before,yn_before,lank,day_percent
0,2020-04-07,1.7,16,0.0,-,0.0,0.0
1,2020-04-08,1.7,37,0.0,-,0.0,0.0
2,2020-04-09,1.8,25,0.1,▲,1.0,5.9
3,2020-04-10,2.0,13,0.2,▲,2.0,11.1
4,2020-04-12,1.9,22,-0.1,▼,1.0,-5.0
5,2020-04-13,2.0,25,0.1,▲,2.0,5.3
6,2020-04-14,2.0,9,0.0,-,2.0,0.0
7,2020-04-16,2.1,39,0.1,▲,3.0,5.0
8,2020-04-17,1.8,19,-0.3,▼,2.0,-14.3
9,2020-04-18,2.0,20,0.2,▲,3.0,11.1
10,2020-04-19,1.9,17,-0.1,▼,2.0,-5.0
11,2020-04-20,1.8,26,-0.1,▼,1.0,-5.3
12,2020-04-21,1.6,24,-0.2,▼,0.0,-11.1
13,2020-04-22,1.7,14,0.1,▲,1.0,6.2
14,2020-04-23,1.6,2,-0.1,▼,0.0,-5.9
15,2020-04-24,1.9,5,0.3,▲,1.0,18.7
16,2020-04-25,1.8,1,-0.1,▼,0.0,-5.3
17,2020-04-26,1.8,123,0.0,-,0.0,0.0
18,2020-04-27,2.1,64,0.3,▲,1.0,16.7
19,2020-04-28,2.4,32,0.3,▲,2.0,14.3
20,2020-04-29,2.1,15,-0.3,▼,1.0,-12.5
21,2020-05-01,2.3,10,0.2,▲,2.0,9.5
22,2020-05-02,2.3,22,0.0,-,2.0,0.0
23,2020-05-03,2.2,11,-0.1,▼,1.0,-4.3
24,2020-05-05,1.7,4,-0.5,▼,0.0,-22.7
25,2020-05-07,1.8,11,0.1,▲,1.0,5.9
26,2020-05-08,1.9,3,0.1,▲,2.0,5.6
27,2020-05-10,1.9,9,0.0,-,2.0,0.0
28,2020-05-11,1.7,21,-0.2,▼,1.0,-10.5
29,2020-05-12,1.9,4,0.2,▲,2.0,11.8
30,2020-05-13,1.7,26,-0.2,▼,1.0,-10.5
31,2020-05-14,1.6,7,-0.1,▼,0.0,-5.9
32,2020-05-16,1.7,8,0.1,▲,1.0,6.2
33,2020-05-17,1.7,4,0.0,-,1.0,0.0
34,2020-05-18,1.7,17,0.0,-,1.0,0.0
35,2020-05-19,2.1,2,0.4,▲,2.0,23.5
36,2020-05-20,2.1,66,0.0,-,2.0,0.0
37,2020-05-21,2.7,1,0.6,▲,3.0,28.6
38,2020-05-22,2.8,23,0.1,▲,4.0,3.7
39,2020-05-23,3.1,21,0.3,▲,5.0,10.7
40,2020-05-26,2.8,20,-0.3,▼,4.0,-9.7
41,2020-05-27,2.8,1,0.0,-,4.0,0.0
42,2020-05-28,2.2,3,-0.6,▼,3.0,-21.4
43,2020-05-30,2.2,14,0.0,-,3.0,0.0
44,2020-06-01,1.9,14,-0.3,▼,2.0,-13.6
45,2020-06-02,2.0,7,0.1,▲,3.0,5.3
46,2020-06-03,2.3,11,0.3,▲,4.0,15.0
47,2020-06-04,2.3,1,0.0,-,4.0,0.0
48,2020-06-05,2.2,21,-0.1,▼,3.0,-4.3
49,2020-06-07,2.1,31,-0.1,▼,2.0,-4.5
50,2020-06-08,2.1,71,0.0,-,2.0,0.0
51,2020-06-10,2.4,1,0.3,▲,3.0,14.3
52,2020-06-12,2.2,6,-0.2,▼,2.0,-8.3
53,2020-06-13,2.2,10,0.0,-,2.0,0.0
54,2020-06-15,2.2,33,0.0,-,2.0,0.0
55,2020-06-16,2.1,23,-0.1,▼,1.0,-4.5
56,2020-06-17,1.3,2,-0.8,▼,0.0,-38.1
57,2020-06-18,1.4,2,0.1,▲,1.0,7.7
58,2020-06-20,1.4,37,0.0,-,1.0,0.0
59,2020-06-21,1.3,21,-0.1,▼,0.0,-7.1
60,2020-06-22,1.2,7,-0.1,▼,-1.0,-7.7
61,2020-06-23,1.3,13,0.1,▲,0.0,8.3
62,2020-06-24,1.3,25,0.0,-,0.0,0.0
63,2020-06-25,1.2,6,-0.1,▼,-1.0,-7.7
64,2020-06-26,1.2,10,0.0,-,-1.0,0.0
65,2020-06-27,1.4,28,0.2,▲,0.0,16.7
66,2020-06-28,1.4,30,0.0,-,0.0,0.0
67,2020-07-03,1.4,2,0.0,-,0.0,0.0
68,2020-07-06,1.4,12,0.0,-,0.0,0.0
69,2020-07-07,1.8,1,0.4,▲,1.0,28.6
70,2020-07-09,1.6,3,-0.2,▼,0.0,-11.1
71,2020-07-10,1.6,6,0.0,-,0.0,0.0
72,2020-07-11,1.5,13,-0.1,▼,-1.0,-6.2
73,2020-07-14,1.5,4,0.0,-,-1.0,0.0
74,2020-07-15,1.1,3,-0.4,▼,-2.0,-26.7
75,2020-07-16,1.1,24,0.0,-,-2.0,0.0
76,2020-07-18,1.0,14,-0.1,▼,-3.0,-9.1
77,2020-07-19,1.0,18,0.0,-,-3.0,0.0
78,2020-07-21,1.0,10,0.0,-,-3.0,0.0
79,2020-07-22,1.0,7,0.0,-,-3.0,0.0
80,2020-07-26,1.0,11,0.0,-,-3.0,0.0
81,2020-07-27,1.0,4,0.0,-,-3.0,0.0
82,2020-08-01,1.0,15,0.0,-,-3.0,0.0
83,2020-08-02,1.0,14,0.0,-,-3.0,0.0
84,2020-08-03,1.0,30,0.0,-,-3.0,0.0
85,2020-08-05,1.0,37,0.0,-,-3.0,0.0
86,2020-08-06,1.0,38,0.0,-,-3.0,0.0
87,2020-08-07,1.0,10,0.0,-,-3.0,0.0
