,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
126,2020-10-25,218.0,11,25.0,▲,13.0,13.0,1.0,1081.0,vengeful_charge_(kuva_lich_ephemera)
167,2020-10-25,35.3,10,1.5,▲,5.0,4.4,-24.0,8054.0,growing_power
133,2020-10-25,33.9,15,1.0,▲,5.0,3.0,4.0,3074.0,synoid_simulor
532,2020-10-25,35.6,23,0.9,▲,3.0,2.6,1.0,4358.0,tempo_royale
158,2020-10-25,40.8,12,1.0,▲,6.0,2.5,4.0,2969.0,secura_lecta
366,2020-10-25,39.4,28,0.9,▲,50.0,2.3,15.0,3150.0,primed_cryo_rounds
50,2020-10-25,117.0,16,2.0,▲,36.0,1.7,-4.0,5434.0,vectis_prime_set
503,2020-10-25,54.3,29,0.9,▲,8.0,1.7,6.0,6423.0,bullet_dance
478,2020-10-25,71.0,13,1.2,▲,41.0,1.7,-15.0,5369.0,primed_reach
2,2020-10-25,129.4,12,2.0,▲,15.0,1.6,1.0,436.0,wyrm_prime_set
