,index,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
70,70,2020-03-23,273.4,31,0.5,▲,9.0,0.2,-16.0,1728.0,loki_prime_set
70,70,2020-03-23,45.3,90,-0.4,▼,-3.0,-0.9,2.0,4624.0,equinox_prime_set
70,70,2020-03-23,153.8,61,0.2,▲,12.0,0.1,-4.0,4008.0,rhino_prime_set
70,70,2020-03-23,46.1,112,-0.7,▼,-8.0,-1.5,28.0,5499.0,mesa_prime_set
70,70,2020-03-23,148.4,38,0.1,▲,18.0,0.1,-11.0,2540.0,ember_prime_set
70,70,2020-03-23,54.6,93,0.6,▲,11.0,1.1,9.0,3970.0,limbo_prime_set
70,70,2020-03-23,94.6,166,-0.7,▼,-21.0,-0.7,-17.0,9647.0,ivara_prime_set
70,70,2020-03-23,36.8,92,-0.7,▼,-8.0,-1.9,2.0,4318.0,chroma_prime_set
70,70,2020-03-23,86.7,30,-0.5,▼,6.0,-0.6,-12.0,1817.0,nyx_prime_set
70,70,2020-03-23,166.5,26,0.0,-,21.0,0.0,-15.0,2129.0,frost_prime_set
70,70,2020-03-23,123.0,66,-0.5,▼,21.0,-0.4,-12.0,3413.0,trinity_prime_set
70,70,2020-03-23,94.1,70,-0.1,▼,5.0,-0.1,-8.0,3245.0,hydroid_prime_set
70,70,2020-03-23,139.4,50,-0.2,▼,27.0,-0.1,-19.0,3024.0,nova_prime_set
70,70,2020-03-23,137.8,80,-1.0,▼,25.0,-0.7,-41.0,5211.0,saryn_prime_set
70,70,2020-03-23,69.6,83,0.0,-,26.0,0.0,9.0,3864.0,mirage_prime_set
70,70,2020-03-23,89.3,37,-0.2,▼,16.0,-0.2,-14.0,2713.0,valkyr_prime_set
70,70,2020-03-23,118.7,34,-0.2,▼,16.0,-0.2,-16.0,2212.0,mag_prime_set
70,70,2020-03-23,86.8,34,1.2,▲,11.0,1.4,-6.0,2877.0,ash_prime_set
70,70,2020-03-23,49.6,39,0.3,▲,25.0,0.6,13.0,2214.0,zephyr_prime_set
70,70,2020-03-23,53.5,110,-0.5,▼,-8.0,-0.9,-38.0,6731.0,wukong_prime_set
70,70,2020-03-23,141.2,47,0.9,▲,9.0,0.6,8.0,2938.0,vauban_prime_set
70,70,2020-03-23,87.1,18,0.1,▲,8.0,0.1,-25.0,2148.0,banshee_prime_set
70,70,2020-03-23,49.3,38,-0.6,▼,-12.0,-1.2,3.0,2476.0,oberon_prime_set
70,70,2020-03-23,90.5,78,0.1,▲,-29.0,0.1,-18.0,3977.0,nekros_prime_set
70,70,2020-03-23,191.0,56,-1.4,▼,25.0,-0.7,-23.0,3382.0,volt_prime_set
70,70,2020-03-23,47.2,120,-1.0,▼,-7.0,-2.1,-15.0,6110.0,atlas_prime_set
70,70,2020-03-23,83.5,46,-1.1,▼,-17.0,-1.3,1.0,3064.0,baza_prime_set
70,70,2020-03-23,70.6,14,-3.0,▼,9.0,-4.1,-4.0,848.0,boar_prime_set
70,70,2020-03-23,44.9,11,-0.7,▼,-3.0,-1.5,-12.0,800.0,boltor_prime_set
70,70,2020-03-23,8.2,17,-0.3,▼,1.0,-3.5,5.0,1363.0,braton_prime_set
70,70,2020-03-23,9.8,8,-0.3,▼,9.0,-3.0,-7.0,712.0,burston_prime_set
70,70,2020-03-23,41.4,13,-2.0,▼,3.0,-4.6,8.0,705.0,cernos_prime_set
70,70,2020-03-23,51.1,9,0.5,▲,7.0,1.0,-6.0,699.0,latron_prime_set
70,70,2020-03-23,8.8,13,-1.5,▼,-5.0,-14.6,0.0,1248.0,paris_prime_set
70,70,2020-03-23,27.4,54,-0.9,▼,6.0,-3.2,21.0,3129.0,rubico_prime_set
70,70,2020-03-23,85.5,20,0.5,▲,13.0,0.6,-9.0,1381.0,soma_prime_set
70,70,2020-03-23,21.8,21,-0.4,▼,4.0,-1.8,-6.0,1336.0,stradavar_prime_set
70,70,2020-03-23,24.7,19,-0.8,▼,-6.0,-3.1,1.0,895.0,sybaris_prime_set
70,70,2020-03-23,34.5,28,-1.3,▼,12.0,-3.6,8.0,1263.0,tiberon_prime_set
70,70,2020-03-23,37.4,20,-1.7,▼,-7.0,-4.3,-6.0,1586.0,tigris_prime_set
70,70,2020-03-23,68.3,22,0.0,-,-10.0,0.0,9.0,1495.0,vectis_prime_set
70,70,2020-03-23,33.4,14,0.1,▲,10.0,0.3,-19.0,1593.0,zhuge_prime_set
70,70,2020-03-23,44.9,7,0.8,▲,10.0,1.8,-11.0,837.0,akbolto_prime_set
68,68,2020-03-23,15.6,5,-0.3,▼,3.0,-1.9,-2.0,274.0,akbronco_prime_set
70,70,2020-03-23,40.0,13,0.1,▲,6.0,0.3,-14.0,1428.0,akjagara_prime_set
69,69,2020-03-23,54.3,9,3.4,▲,1.0,6.7,-10.0,620.0,aklex_prime_set
70,70,2020-03-23,122.9,28,-1.4,▼,-18.0,-1.1,-11.0,2199.0,aksomati_prime_set
70,70,2020-03-23,74.4,11,-0.4,▼,6.0,-0.5,4.0,1067.0,akstiletto_prime_set
70,70,2020-03-23,118.3,8,1.0,▲,18.0,0.9,1.0,480.0,akvasto_prime_set
70,70,2020-03-23,34.2,8,-0.7,▼,4.0,-2.0,-8.0,951.0,ballistica_prime_set
70,70,2020-03-23,12.2,11,-0.2,▼,-2.0,-1.6,-2.0,978.0,bronco_prime_set
70,70,2020-03-23,66.8,12,-0.5,▼,10.0,-0.7,-5.0,1013.0,euphona_prime_set
70,70,2020-03-23,59.2,11,-0.7,▼,7.0,-1.2,-3.0,789.0,hikou_prime_set
70,70,2020-03-23,9.0,13,-0.1,▼,-6.0,-1.1,-8.0,1389.0,lex_prime_set
70,70,2020-03-23,21.9,50,0.2,▲,10.0,0.9,4.0,2286.0,pyrana_prime_set
