,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
109,2020-12-26,41.3,16,-1.6,▼,1.0,-3.7,5.0,141.0,basmu_blueprint
360,2020-12-26,58.1,10,-2.0,▼,13.0,-3.3,0.0,472.0,primed_firestorm
341,2020-12-26,30.9,137,-0.8,▼,80.0,-2.5,-115.0,48850.0,arcane_energize
73,2020-12-26,36.7,15,-0.9,▼,32.0,-2.4,1.0,6544.0,destreza_prime_set
162,2020-12-26,32.6,12,-0.8,▼,3.0,-2.4,-2.0,3362.0,telos_boltor
24,2020-12-26,66.0,25,-1.5,▼,40.0,-2.2,15.0,11790.0,zephyr_prime_set
267,2020-12-26,52.0,84,-1.1,▼,-13.0,-2.1,16.0,1544.0,necramech_thrusters
161,2020-12-26,33.1,15,-0.7,▼,-19.0,-2.1,5.0,3628.0,sancti_magistar
149,2020-12-26,30.4,11,-0.6,▼,-3.0,-1.9,-3.0,3233.0,secura_dual_cestra
377,2020-12-26,44.9,14,-0.8,▼,3.0,-1.8,-11.0,5384.0,hammer_shot
