,index,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
277,277,2020-10-16,439.5,15,-0.3,▼,87.0,-0.1,-5.0,8139.0,loki_prime_set
31,31,2020-10-16,22.9,36,-0.3,▼,0.0,-1.3,-16.0,1610.0,dethcube_prime_set
31,31,2020-10-16,128.2,11,1.3,▲,16.0,1.0,4.0,363.0,wyrm_prime_set
31,31,2020-10-16,86.6,33,0.5,▲,9.0,0.6,13.0,1288.0,helios_prime_set
31,31,2020-10-16,77.7,21,1.3,▲,12.0,1.7,1.0,864.0,carrier_prime_set
101,101,2020-10-16,38.8,94,0.3,▲,-37.0,0.8,42.0,13326.0,titania_prime_set
277,277,2020-10-16,36.6,47,0.8,▲,-23.0,2.2,-20.0,23357.0,equinox_prime_set
277,277,2020-10-16,187.8,36,-1.0,▼,37.0,-0.5,1.0,16784.0,rhino_prime_set
277,277,2020-10-16,43.3,181,1.7,▲,-17.0,4.1,-2.0,34780.0,mesa_prime_set
277,277,2020-10-16,74.2,46,-1.5,▼,19.0,-2.0,-43.0,12869.0,ember_prime_set
277,277,2020-10-16,93.4,23,0.5,▲,55.0,0.5,-9.0,16567.0,limbo_prime_set
277,277,2020-10-16,38.9,64,0.3,▲,-75.0,0.8,17.0,36722.0,ivara_prime_set
277,277,2020-10-16,66.4,57,0.6,▲,19.0,0.9,28.0,23545.0,chroma_prime_set
277,277,2020-10-16,124.9,25,3.5,▲,31.0,2.9,-10.0,8672.0,nyx_prime_set
277,277,2020-10-16,72.6,47,-0.8,▼,8.0,-1.1,-29.0,10247.0,frost_prime_set
277,277,2020-10-16,39.4,50,0.3,▲,-33.0,0.8,18.0,17173.0,trinity_prime_set
277,277,2020-10-16,95.0,19,1.3,▲,17.0,1.4,-7.0,13411.0,hydroid_prime_set
277,277,2020-10-16,65.4,51,0.5,▲,17.0,0.8,6.0,19076.0,nova_prime_set
277,277,2020-10-16,170.3,60,0.0,-,54.0,0.0,-5.0,23608.0,saryn_prime_set
277,277,2020-10-16,93.9,44,0.8,▲,61.0,0.9,12.0,18680.0,mirage_prime_set
277,277,2020-10-16,99.7,29,-0.3,▼,31.0,-0.3,-4.0,12594.0,valkyr_prime_set
277,277,2020-10-16,148.5,31,-0.4,▼,43.0,-0.3,9.0,10654.0,mag_prime_set
277,277,2020-10-16,146.2,25,0.5,▲,62.0,0.3,4.0,12730.0,ash_prime_set
277,277,2020-10-16,69.9,20,0.5,▲,43.0,0.7,2.0,9874.0,zephyr_prime_set
277,277,2020-10-16,34.2,93,0.1,▲,-36.0,0.3,35.0,32081.0,wukong_prime_set
277,277,2020-10-16,166.3,33,-1.0,▼,30.0,-0.6,13.0,12773.0,vauban_prime_set
277,277,2020-10-16,91.2,23,-1.3,▼,31.0,-1.4,-1.0,9948.0,banshee_prime_set
277,277,2020-10-16,74.7,23,0.6,▲,2.0,0.8,3.0,10866.0,oberon_prime_set
277,277,2020-10-16,142.4,51,1.0,▲,10.0,0.7,1.0,20339.0,nekros_prime_set
277,277,2020-10-16,167.3,41,-0.1,▼,19.0,-0.1,-9.0,16825.0,volt_prime_set
277,277,2020-10-16,35.7,43,0.4,▲,-26.0,1.1,14.0,24748.0,atlas_prime_set
94,94,2020-10-16,70.6,93,2.9,▲,-35.0,4.3,-41.0,20816.0,inaros_prime_set
277,277,2020-10-16,46.0,26,0.8,▲,-64.0,1.8,6.0,11466.0,baza_prime_set
31,31,2020-10-16,38.5,18,-0.5,▼,-3.0,-1.3,4.0,779.0,stropha_set
31,31,2020-10-16,18.6,7,0.1,▲,-6.0,0.5,2.0,421.0,stahlta_set
101,101,2020-10-16,26.9,24,0.6,▲,-9.0,2.3,7.0,3685.0,pangolin_prime_set
101,101,2020-10-16,48.1,38,1.1,▲,-21.0,2.3,9.0,5781.0,corinth_prime_set
277,277,2020-10-16,85.7,13,0.4,▲,27.0,0.5,3.0,3377.0,boar_prime_set
277,277,2020-10-16,62.6,9,1.0,▲,21.0,1.6,3.0,3532.0,boltor_prime_set
277,277,2020-10-16,9.3,11,-0.2,▼,-6.0,-2.1,4.0,5558.0,braton_prime_set
277,277,2020-10-16,7.2,7,-0.4,▼,6.0,-5.3,-2.0,3469.0,burston_prime_set
277,277,2020-10-16,55.2,15,-0.9,▼,24.0,-1.6,6.0,3848.0,cernos_prime_set
277,277,2020-10-16,37.8,14,-2.1,▼,3.0,-5.3,5.0,3534.0,latron_prime_set
277,277,2020-10-16,10.6,5,-0.4,▼,5.0,-3.6,-10.0,4978.0,paris_prime_set
277,277,2020-10-16,74.1,37,0.8,▲,51.0,1.1,-5.0,17437.0,rubico_prime_set
277,277,2020-10-16,39.9,25,1.8,▲,-15.0,4.7,5.0,8208.0,soma_prime_set
277,277,2020-10-16,15.4,11,-0.2,▼,-8.0,-1.3,1.0,7000.0,stradavar_prime_set
277,277,2020-10-16,37.1,5,-0.2,▼,11.0,-0.5,2.0,4004.0,sybaris_prime_set
277,277,2020-10-16,48.3,10,-0.4,▼,30.0,-0.8,-9.0,4806.0,tiberon_prime_set
277,277,2020-10-16,45.5,17,0.8,▲,12.0,1.8,7.0,6313.0,tigris_prime_set
277,277,2020-10-16,118.8,13,1.8,▲,36.0,1.5,0.0,5306.0,vectis_prime_set
