,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
11,2020-10-16,38.9,64,0.3,▲,-75.0,0.8,17.0,36722.0,ivara_prime_set
32,2020-10-16,46.0,26,0.8,▲,-64.0,1.8,6.0,11466.0,baza_prime_set
56,2020-10-16,73.4,24,1.6,▲,-46.0,2.2,12.0,8926.0,aksomati_prime_set
5,2020-10-16,38.8,94,0.3,▲,-37.0,0.8,42.0,13326.0,titania_prime_set
24,2020-10-16,34.2,93,0.1,▲,-36.0,0.3,35.0,32081.0,wukong_prime_set
103,2020-10-16,58.1,19,2.0,▲,-36.0,3.6,-2.0,5609.0,panthera_prime_set
31,2020-10-16,70.6,93,2.9,▲,-35.0,4.3,-41.0,20816.0,inaros_prime_set
15,2020-10-16,39.4,50,0.3,▲,-33.0,0.8,18.0,17173.0,trinity_prime_set
104,2020-10-16,39.1,28,0.7,▲,-29.0,1.8,3.0,6260.0,karyst_prime_set
30,2020-10-16,35.7,43,0.4,▲,-26.0,1.1,14.0,24748.0,atlas_prime_set
