,index,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
14,14,2020-01-27,265.3,21,0.6,▲,10.0,0.2,-5.0,346.0,loki_prime_set
14,14,2020-01-27,49.7,39,-0.2,▼,5.0,-0.4,-16.0,842.0,equinox_prime_set
14,14,2020-01-27,147.6,68,0.3,▲,3.0,0.2,28.0,690.0,rhino_prime_set
14,14,2020-01-27,48.7,52,-0.7,▼,0.0,-1.4,-10.0,844.0,mesa_prime_set
14,14,2020-01-27,141.5,35,2.3,▲,8.0,1.7,6.0,450.0,ember_prime_set
14,14,2020-01-27,44.8,47,0.5,▲,-1.0,1.1,-6.0,671.0,limbo_prime_set
14,14,2020-01-27,119.7,105,0.2,▲,-4.0,0.2,-14.0,1861.0,ivara_prime_set
14,14,2020-01-27,39.4,55,-0.4,▼,-3.0,-1.0,4.0,714.0,chroma_prime_set
14,14,2020-01-27,84.9,16,-0.6,▼,6.0,-0.7,-9.0,343.0,nyx_prime_set
14,14,2020-01-27,153.5,20,1.5,▲,7.0,1.0,-5.0,398.0,frost_prime_set
14,14,2020-01-27,103.9,43,1.5,▲,6.0,1.5,-5.0,611.0,trinity_prime_set
14,14,2020-01-27,96.8,28,-0.1,▼,7.0,-0.1,-9.0,530.0,hydroid_prime_set
14,14,2020-01-27,136.6,50,1.5,▲,9.0,1.1,-2.0,576.0,nova_prime_set
14,14,2020-01-27,120.3,49,0.5,▲,9.0,0.4,-10.0,857.0,saryn_prime_set
14,14,2020-01-27,57.9,43,0.5,▲,9.0,0.9,-1.0,642.0,mirage_prime_set
14,14,2020-01-27,80.5,20,2.5,▲,8.0,3.2,-11.0,387.0,valkyr_prime_set
14,14,2020-01-27,110.8,23,2.0,▲,12.0,1.8,-6.0,427.0,mag_prime_set
14,14,2020-01-27,65.8,34,-0.2,▼,-3.0,-0.3,11.0,543.0,ash_prime_set
14,14,2020-01-27,39.6,19,0.3,▲,4.0,0.8,5.0,336.0,zephyr_prime_set
