,datetime,avg_price,volume,day_before,yn_before,lank,day_percent
0,2020-04-29,,2,0.0,-,0.0,0.0
1,2020-04-30,,1,,▲,1.0,
2,2020-05-05,5.2,1,,▲,2.0,
3,2020-05-13,7.0,1,1.8,▲,3.0,34.6
4,2020-05-15,7.6,1,0.6,▲,4.0,8.6
5,2020-05-17,7.7,3,0.1,▲,5.0,1.3
6,2020-05-18,7.9,2,0.2,▲,6.0,2.6
7,2020-05-22,7.7,1,-0.2,▼,5.0,-2.5
8,2020-05-24,5.7,1,-2.0,▼,4.0,-26.0
9,2020-05-26,4.9,1,-0.8,▼,3.0,-14.0
10,2020-06-02,4.8,2,-0.1,▼,2.0,-2.0
11,2020-06-06,4.6,4,-0.2,▼,1.0,-4.2
12,2020-06-13,4.8,1,0.2,▲,2.0,4.3
13,2020-06-16,4.8,2,0.0,-,2.0,0.0
14,2020-06-17,5.8,2,1.0,▲,3.0,20.8
15,2020-06-20,6.8,2,1.0,▲,4.0,17.2
16,2020-06-23,7.6,1,0.8,▲,5.0,11.8
17,2020-06-25,8.2,1,0.6,▲,6.0,7.9
18,2020-07-02,9.2,1,1.0,▲,7.0,12.2
19,2020-07-06,9.0,1,-0.2,▼,6.0,-2.2
20,2020-07-07,8.3,5,-0.7,▼,5.0,-7.8
21,2020-07-08,8.3,1,0.0,-,5.0,0.0
22,2020-07-11,7.7,1,-0.6,▼,4.0,-7.2
23,2020-07-19,6.7,1,-1.0,▼,3.0,-13.0
24,2020-07-21,6.1,2,-0.6,▼,2.0,-9.0
25,2020-07-24,6.8,1,0.7,▲,3.0,11.5
26,2020-07-28,6.6,2,-0.2,▼,2.0,-2.9
27,2020-07-31,7.1,2,0.5,▲,3.0,7.6
28,2020-08-02,7.3,2,0.2,▲,4.0,2.8
29,2020-08-03,7.3,2,0.0,-,4.0,0.0
30,2020-08-06,6.8,2,-0.5,▼,3.0,-6.8
