,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
11,2020-09-11,30.7,65,-0.3,▼,-39.0,-1.0,-44.0,14558.0,trinity_prime_set
27,2020-09-11,74.9,126,-1.6,▼,-27.0,-2.1,-40.0,16514.0,inaros_prime_set
12,2020-09-11,80.3,27,-1.2,▼,-1.0,-1.5,-39.0,11990.0,hydroid_prime_set
312,2020-09-11,51.4,204,0.5,▲,67.0,1.0,-29.0,33370.0,arcane_energize
19,2020-09-11,58.9,29,0.3,▲,31.0,0.5,-25.0,8655.0,zephyr_prime_set
67,2020-09-11,36.1,15,0.8,▲,25.0,2.3,-24.0,4621.0,fragor_prime_set
245,2020-09-11,30.5,56,0.5,▲,-9.0,1.7,-23.0,11731.0,augur_secrets
4,2020-09-11,35.9,231,-0.6,▼,-26.0,-1.6,-16.0,28897.0,mesa_prime_set
55,2020-09-11,69.4,12,0.5,▲,16.0,0.7,-15.0,3707.0,euphona_prime_set
48,2020-09-11,33.7,23,-0.5,▼,-10.0,-1.5,-15.0,5837.0,akjagara_prime_set
