,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
4,2020-09-11,35.9,231,-0.6,▼,-26.0,-1.6,-16.0,28897.0,mesa_prime_set
312,2020-09-11,51.4,204,0.5,▲,67.0,1.0,-29.0,33370.0,arcane_energize
20,2020-09-11,32.9,174,-0.8,▼,-43.0,-2.4,25.0,28151.0,wukong_prime_set
1,2020-09-11,45.1,166,-1.1,▼,-22.0,-2.4,4.0,10005.0,titania_prime_set
7,2020-09-11,46.5,153,-0.2,▼,-62.0,-0.4,17.0,33480.0,ivara_prime_set
313,2020-09-11,51.5,140,0.0,-,33.0,0.0,51.0,21933.0,arcane_grace
25,2020-09-11,167.5,135,-2.1,▼,18.0,-1.2,68.0,14557.0,volt_prime_set
27,2020-09-11,74.9,126,-1.6,▼,-27.0,-2.1,-40.0,16514.0,inaros_prime_set
2,2020-09-11,37.2,112,-0.5,▼,-19.0,-1.3,7.0,20542.0,equinox_prime_set
13,2020-09-11,53.8,110,0.6,▲,8.0,1.1,24.0,16118.0,nova_prime_set
