,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
13,2020-03-06,138.5,90,2.3,▲,23.0,1.7,-8.0,3662.0,saryn_prime_set
9,2020-03-06,169.3,30,1.5,▲,21.0,0.9,-7.0,1551.0,frost_prime_set
20,2020-03-06,117.2,33,1.1,▲,-2.0,0.9,-5.0,2137.0,vauban_prime_set
19,2020-03-06,59.8,79,0.6,▲,0.0,1.0,-4.0,4711.0,wukong_prime_set
3,2020-03-06,49.8,69,0.6,▲,-2.0,1.2,-3.0,3951.0,mesa_prime_set
59,2020-03-06,46.8,12,1.5,▲,21.0,3.3,-3.0,916.0,dakra_prime_set
51,2020-03-06,62.3,15,0.5,▲,5.0,0.8,-1.0,719.0,euphona_prime_set
12,2020-03-06,136.7,40,1.4,▲,22.0,1.0,0.0,2138.0,nova_prime_set
17,2020-03-06,74.2,22,0.4,▲,0.0,0.5,0.0,2188.0,ash_prime_set
76,2020-03-06,45.9,16,0.5,▲,-1.0,1.1,0.0,1006.0,silva_and_aegis_prime_set
